,loss,binary_accuracy,val_loss,val_binary_accuracy
0,0.5898954272270203,0.6723609566688538,0.5912476181983948,0.6696688532829285
1,0.5785925388336182,0.6800227165222168,0.5887676477432251,0.6696688532829285
2,0.5757167339324951,0.6829171180725098,0.586039662361145,0.6696688532829285
3,0.5727607011795044,0.6846765279769897,0.5830956697463989,0.6797351241111755
4,0.5698175430297852,0.6891033053398132,0.5801066756248474,0.6898013353347778
5,0.5669287443161011,0.691543698310852,0.5771307945251465,0.6996026635169983
6,0.5641018152236938,0.6930760741233826,0.5742048025131226,0.7025165557861328
7,0.5613458752632141,0.6968785524368286,0.5713460445404053,0.7123178839683533
8,0.5586621165275574,0.6996594667434692,0.5685511827468872,0.7231788039207458
9,0.5560508966445923,0.7035187482833862,0.5658264756202698,0.7218543291091919
10,0.5535101890563965,0.7066969275474548,0.5631746053695679,0.7181456685066223
11,0.5510407090187073,0.7103859186172485,0.5605946779251099,0.7162913680076599
12,0.5486371517181396,0.7150397300720215,0.5580838322639465,0.7186754941940308
13,0.5462994575500488,0.7187287211418152,0.555634081363678,0.7197350859642029
14,0.5440256595611572,0.7228149771690369,0.5532558560371399,0.7205297946929932
15,0.5418139100074768,0.7249716520309448,0.5509452223777771,0.7239735126495361
16,0.53966224193573,0.7290579080581665,0.5486902594566345,0.7316556572914124
17,0.5375639200210571,0.7331441640853882,0.5464960932731628,0.739072859287262
18,0.5355230569839478,0.7368331551551819,0.5443649888038635,0.7430463433265686
19,0.5335338711738586,0.7391033172607422,0.542279839515686,0.7430463433265686
20,0.5315953493118286,0.741940975189209,0.5402531027793884,0.7441059350967407
21,0.5297031402587891,0.743643581867218,0.5382782220840454,0.7464900612831116
22,0.527859628200531,0.7447786331176758,0.5363513827323914,0.7480794787406921
23,0.5260610580444336,0.7456867098808289,0.5344747304916382,0.7494039535522461
24,0.5243017673492432,0.7469353079795837,0.5326331257820129,0.7520529627799988
25,0.5225849747657776,0.7484108805656433,0.5308327674865723,0.7536423802375793
26,0.5209087133407593,0.7491486668586731,0.5290732383728027,0.7539072632789612
27,0.519268274307251,0.7502270340919495,0.5273666977882385,0.7531125545501709
28,0.5176644325256348,0.7508513331413269,0.525692343711853,0.7528476715087891
29,0.5160948038101196,0.7519863843917847,0.524048388004303,0.7531125545501709
30,0.5145597457885742,0.7524403929710388,0.522448718547821,0.7541722059249878
31,0.5130575299263,0.7529512047767639,0.520877480506897,0.7536423802375793
32,0.5115839242935181,0.7538592219352722,0.519324541091919,0.7547019720077515
33,0.5101398229598999,0.7544267773628235,0.5178247094154358,0.7541722059249878
34,0.5087259411811829,0.7547672986984253,0.5163537859916687,0.7547019720077515
35,0.5073356032371521,0.7551078200340271,0.5148979425430298,0.756291389465332
36,0.5059743523597717,0.755959153175354,0.5134772658348083,0.7586755156517029
37,0.5046367049217224,0.7565266489982605,0.5120750069618225,0.7594702243804932
38,0.5033218860626221,0.7574347257614136,0.510710597038269,0.7592052817344666
39,0.502034604549408,0.7580022811889648,0.509371280670166,0.7602648735046387
40,0.5007678866386414,0.7583428025245667,0.508036732673645,0.7602648735046387
41,0.499519020318985,0.7589103579521179,0.5067262649536133,0.7605298161506653
42,0.49829503893852234,0.7592508792877197,0.5054466128349304,0.7618542909622192
43,0.49709007143974304,0.760158896446228,0.5041989088058472,0.763178825378418
44,0.49590474367141724,0.7611237168312073,0.5029656887054443,0.7642384171485901
45,0.49473837018013,0.7615209817886353,0.501743733882904,0.7647681832313538
46,0.4935853183269501,0.7623723149299622,0.5005362629890442,0.7647681832313538
47,0.49245378375053406,0.7628263235092163,0.4993484318256378,0.765562891960144
48,0.49133968353271484,0.763620913028717,0.4981876611709595,0.7660927176475525
49,0.49024128913879395,0.764018177986145,0.4970546364784241,0.7674171924591064
50,0.4891570210456848,0.7651532292366028,0.49590983986854553,0.7682119011878967
51,0.4880881905555725,0.7656640410423279,0.4947984218597412,0.7682119011878967
52,0.4870370626449585,0.766118049621582,0.49369871616363525,0.7687417268753052
53,0.485994815826416,0.7666288018226624,0.4926169216632843,0.7698013186454773
54,0.4849664270877838,0.7674801349639893,0.4915412664413452,0.7700662016868591
55,0.48395460844039917,0.768217921257019,0.49048998951911926,0.7705960273742676
56,0.48295605182647705,0.768671989440918,0.4894515872001648,0.7703311443328857
57,0.48196929693222046,0.7695800065994263,0.4884112775325775,0.7713907361030579
58,0.4809938967227936,0.7704880833625793,0.4873896539211273,0.771125853061676
59,0.4800277054309845,0.771169126033783,0.4863838255405426,0.7732450366020203
60,0.47907814383506775,0.7717366814613342,0.4853857457637787,0.7740397453308105
61,0.4781308174133301,0.7721339464187622,0.48440060019493103,0.7740397453308105
62,0.47720199823379517,0.772474467754364,0.48343101143836975,0.7748344540596008
63,0.4762832224369049,0.7731555104255676,0.48246097564697266,0.7750993371009827
64,0.4753721356391907,0.7736095190048218,0.48152175545692444,0.7764238119125366
65,0.4744712710380554,0.7743473052978516,0.48057857155799866,0.7766887545585632
66,0.4735821485519409,0.7746310830116272,0.47965121269226074,0.7772185206413269
67,0.4726996123790741,0.7748013734817505,0.47872281074523926,0.7774834632873535
68,0.47182607650756836,0.7757094502449036,0.4778047800064087,0.7777483463287354
69,0.4709615111351013,0.7764472365379333,0.47691336274147034,0.7790728211402893
70,0.47010666131973267,0.776674211025238,0.47600987553596497,0.7796026468276978
71,0.46926072239875793,0.7775255441665649,0.47513341903686523,0.7809271812438965
72,0.46841973066329956,0.7778660655021667,0.47425225377082825,0.7814569473266602
73,0.46759098768234253,0.7786038517951965,0.4733872711658478,0.781721830368042
74,0.4667680859565735,0.7790578603744507,0.47252771258354187,0.7819867730140686
75,0.4659545123577118,0.7795119285583496,0.47166967391967773,0.7819867730140686
76,0.4651409685611725,0.7803064584732056,0.47082531452178955,0.7822516560554504
77,0.464344322681427,0.7808172702789307,0.4699964225292206,0.7825165390968323
78,0.4635501503944397,0.7815550565719604,0.46914830803871155,0.7830463647842407
79,0.46276143193244934,0.7817820906639099,0.4683404862880707,0.7841059565544128
80,0.461981862783432,0.7818388342857361,0.46752041578292847,0.7849006652832031
81,0.46120718121528625,0.7821226119995117,0.46670839190483093,0.7854304909706116
82,0.4604402482509613,0.7825198769569397,0.4659169316291809,0.7859602570533752
83,0.45967885851860046,0.7833144068717957,0.46512556076049805,0.7864900827407837
84,0.4589267373085022,0.7833711504936218,0.46432676911354065,0.7870198488235474
85,0.4581758379936218,0.7839954495429993,0.4635370671749115,0.787284791469574
86,0.45743444561958313,0.7841657400131226,0.4627680778503418,0.787284791469574
87,0.45669999718666077,0.7846764922142029,0.4619835317134857,0.7878145575523376
88,0.45596376061439514,0.7850170135498047,0.46120455861091614,0.7875496745109558
89,0.4552386701107025,0.7853575348854065,0.46046021580696106,0.7878145575523376
90,0.4545206129550934,0.7857547998428345,0.4597315490245819,0.7878145575523376
91,0.4538070261478424,0.7860953211784363,0.4589730203151703,0.7886092662811279
92,0.45309340953826904,0.7863223552703857,0.4582346975803375,0.7886092662811279
93,0.4523901045322418,0.7866628766059875,0.4574761986732483,0.7886092662811279
94,0.45169156789779663,0.7870601415634155,0.45674818754196167,0.7883443832397461
95,0.4509941339492798,0.7874574065208435,0.45602282881736755,0.7883443832397461
96,0.450307697057724,0.7876276969909668,0.4553219974040985,0.7883443832397461
97,0.4496208429336548,0.7877979278564453,0.45459237694740295,0.7891390919685364
98,0.4489431083202362,0.7882519960403442,0.4538814425468445,0.7894039750099182
99,0.4482657015323639,0.7889330387115479,0.4531640112400055,0.7894039750099182
100,0.4475952684879303,0.788989782333374,0.452452152967453,0.7888741493225098
101,0.4469279944896698,0.7893303036689758,0.4517771303653717,0.7886092662811279
102,0.44626712799072266,0.7894437909126282,0.4510810971260071,0.7886092662811279
103,0.4456057846546173,0.7895573377609253,0.4503844380378723,0.7888741493225098
104,0.4449542462825775,0.78978431224823,0.4496835768222809,0.7886092662811279
105,0.44430050253868103,0.7902383804321289,0.4489997923374176,0.7888741493225098
106,0.44365543127059937,0.7905789017677307,0.4483305811882019,0.7891390919685364
107,0.4430156350135803,0.7909761667251587,0.4476751983165741,0.7888741493225098
108,0.4423794746398926,0.791089653968811,0.4469951391220093,0.7888741493225098
109,0.4417427182197571,0.7913734316825867,0.4463339149951935,0.7883443832397461
110,0.44111764430999756,0.7916004657745361,0.4456652104854584,0.7891390919685364
111,0.44048988819122314,0.7919977307319641,0.44500210881233215,0.7894039750099182
112,0.43986713886260986,0.7923382520675659,0.4443603456020355,0.7894039750099182
113,0.43924689292907715,0.7925652861595154,0.4437205195426941,0.7894039750099182
114,0.4386357367038727,0.7929625511169434,0.4430908262729645,0.7891390919685364
115,0.4380227029323578,0.7934165596961975,0.44242969155311584,0.7891390919685364
116,0.43741169571876526,0.7934165596961975,0.44179174304008484,0.7891390919685364
117,0.43680739402770996,0.7935301065444946,0.4411733150482178,0.7896688580513
118,0.43620750308036804,0.7940976023674011,0.44052621722221375,0.7896688580513
119,0.4356112480163574,0.7945516705513,0.43991589546203613,0.7896688580513
120,0.4350169599056244,0.7948921918869019,0.43928566575050354,0.7894039750099182
121,0.4344269633293152,0.7952894568443298,0.4386526644229889,0.7891390919685364
122,0.43383869528770447,0.795743465423584,0.4380621612071991,0.7896688580513
123,0.43325328826904297,0.7958569526672363,0.43745091557502747,0.7894039750099182
124,0.43267548084259033,0.796140730381012,0.436826229095459,0.7891390919685364
125,0.4320932626724243,0.7963677644729614,0.4362148642539978,0.7891390919685364
126,0.43151965737342834,0.7967650294303894,0.4356209933757782,0.7888741493225098
127,0.430952250957489,0.7969920635223389,0.43501511216163635,0.7888741493225098
128,0.430376797914505,0.7972190976142883,0.4344337582588196,0.7888741493225098
129,0.4298107624053955,0.7977865934371948,0.4338083863258362,0.7896688580513
130,0.42925214767456055,0.7981838583946228,0.43323299288749695,0.7896688580513
131,0.4286932647228241,0.7985243797302246,0.43264371156692505,0.7896688580513
132,0.4281342923641205,0.7984676361083984,0.43207022547721863,0.7899338006973267
133,0.4275788366794586,0.7985243797302246,0.43149271607398987,0.7899338006973267
134,0.4270276427268982,0.7985811829566956,0.43091070652008057,0.7901986837387085
135,0.4264790415763855,0.7989784479141235,0.43032726645469666,0.7901986837387085
136,0.4259338080883026,0.7992622256278992,0.42975929379463196,0.7904635667800903
137,0.4253879189491272,0.79954594373703,0.42919933795928955,0.7907284498214722
138,0.42484182119369507,0.7999432682991028,0.42863035202026367,0.7907284498214722
139,0.4243120551109314,0.8000567555427551,0.4280480742454529,0.7915231585502625
140,0.4237743020057678,0.8003405332565308,0.42751091718673706,0.7917881011962891
141,0.4232405424118042,0.8004540205001831,0.4269601106643677,0.7917881011962891
142,0.4227098524570465,0.8008512854576111,0.4263780117034912,0.7917881011962891
143,0.42218017578125,0.8011350631713867,0.42584192752838135,0.7920529842376709
144,0.4216579496860504,0.8018161058425903,0.4253101050853729,0.7925828099250793
145,0.4211343824863434,0.8019863963127136,0.42473340034484863,0.7925828099250793
146,0.42061296105384827,0.8021566271781921,0.42419669032096863,0.793112576007843
147,0.4200962781906128,0.8026674389839172,0.42365050315856934,0.7928476929664612
148,0.41958102583885193,0.8031214475631714,0.4230934679508209,0.7933774590492249
149,0.41906753182411194,0.803007960319519,0.42256563901901245,0.7936424016952515
150,0.4185563921928406,0.803802490234375,0.4220326840877533,0.7941721677780151
151,0.4180516004562378,0.8038592338562012,0.421504944562912,0.7944371104240417
152,0.41754239797592163,0.8039727807044983,0.42097821831703186,0.7947019934654236
153,0.41704103350639343,0.8040862679481506,0.42045068740844727,0.7947019934654236
154,0.4165380299091339,0.8043700456619263,0.41989389061927795,0.7944371104240417
155,0.41603732109069824,0.8047673106193542,0.41939976811408997,0.7944371104240417
156,0.4155367910861969,0.8048807978630066,0.4188542068004608,0.7947019934654236
157,0.41504374146461487,0.8052213191986084,0.4183492958545685,0.7947019934654236
158,0.4145532548427582,0.8052213191986084,0.41783949732780457,0.7947019934654236
159,0.41406378149986267,0.8053348660469055,0.4173296093940735,0.7947019934654236
160,0.41357162594795227,0.8057321310043335,0.4168040156364441,0.7957615852355957
161,0.4130861759185791,0.8057888746261597,0.4163001477718353,0.7960264682769775
